Image,True Label,Top1_Label,Top1_Prob,Top2_Label,Top2_Prob,Top3_Label,Top3_Prob,Top4_Label,Top4_Prob,Top5_Label,Top5_Prob,Rank
animal_crossing_0.png,animal crossing,animal crossing,0.9399080276249717,school zone,0.052958553486205276,pedestrian crossing,0.00482872627595766,slippery road,0.0007217985409689752,road work ahead,0.000551718739471502,1
animal_crossing_1.png,animal crossing,animal crossing,0.9723625966007158,school zone,0.015657278207487194,road work ahead,0.007675172927679149,hospital,0.0013691188441623198,no overtaking,0.0009544829919725901,1
animal_crossing_10.png,animal crossing,animal crossing,0.9975424471483931,school zone,0.0005957588953010679,gas station,0.0005252566964757368,hospital,0.00038655203635924376,give way,0.0002677451409165337,1
animal_crossing_2.png,animal crossing,animal crossing,0.997002578517176,school zone,0.0012118967101620822,hospital,0.0005069209228154128,bumpy road,0.00035432113657673397,road work ahead,0.0002550388280644626,1
animal_crossing_3.png,animal crossing,animal crossing,0.9953557472749793,school zone,0.0023749115508287693,road work ahead,0.001151965522778972,hospital,0.0005980316120693327,pedestrian crossing,0.00030828557193114783,1
animal_crossing_4.png,animal crossing,animal crossing,0.9905369297754292,road work ahead,0.003693277953960396,gas station,0.001593305663171306,give way,0.001053834798877534,pedestrian crossing,0.0008135785844817868,1
animal_crossing_5.png,animal crossing,animal crossing,0.7036603722365984,road work ahead,0.15140126745887048,gas station,0.10572696988768604,pedestrian crossing,0.018652246714452165,school zone,0.008463360697608257,1
animal_crossing_6.png,animal crossing,road work ahead,0.5361549027955572,animal crossing,0.363160536677275,school zone,0.06207868280060344,pedestrian crossing,0.014892210620481575,hospital,0.007242606449055482,2
animal_crossing_7.png,animal crossing,animal crossing,0.7399649750140209,road work ahead,0.1950138563473244,pedestrian crossing,0.021559691375446936,school zone,0.015710369481868252,no u turn,0.006151111627390687,1
animal_crossing_8.png,animal crossing,animal crossing,0.7731333313679569,gas station,0.19606123675270518,hospital,0.017600173566111346,no u turn,0.003833959836149377,stop,0.0038031486291520795,1
animal_crossing_9.png,animal crossing,animal crossing,0.9982637387352062,school zone,0.000527945574562747,give way,0.0003984413460570212,gas station,0.000195769307678559,hospital,0.00012088672076936179,1
bumpy_road_0.png,bumpy road,give way,0.821551222115596,railway crossing,0.0973574805959173,bumpy road,0.023659271834856825,slippery road,0.023399331828690147,road work ahead,0.014965198477234086,3
bumpy_road_1.png,bumpy road,bumpy road,0.9926684329354455,road work ahead,0.003455445196562157,railway crossing,0.0018831369044596286,slippery road,0.001297692526075093,steep ascent,0.00015861755169375177,1
bumpy_road_10.png,bumpy road,bumpy road,0.5031242607365014,pedestrian crossing,0.19695888978932333,animal crossing,0.1088399456788909,school zone,0.07538665435369336,railway crossing,0.03330013095268837,1
bumpy_road_11.png,bumpy road,bumpy road,0.9870987317481812,give way,0.00471602711440144,railway crossing,0.004422835614493299,slippery road,0.0018311576162426634,road work ahead,0.0007622756263215003,1
bumpy_road_12.png,bumpy road,bumpy road,0.9362076371369853,railway crossing,0.03550997872844777,steep descent,0.010563210683490965,slippery road,0.008832862606646737,school zone,0.0027750013394097412,1
bumpy_road_13.png,bumpy road,bumpy road,0.6368960262997694,slippery road,0.2162119302191411,railway crossing,0.11414419257183958,road work ahead,0.02107914963827621,animal crossing,0.004750636532274519,1
bumpy_road_14.png,bumpy road,bumpy road,0.7820472414726015,slippery road,0.18492120870161316,steep descent,0.015752116041823784,railway crossing,0.014047335532227777,steep ascent,0.0014556749456413529,1
bumpy_road_15.png,bumpy road,railway crossing,0.7121884428134018,school zone,0.1278652800502466,give way,0.054298846806178566,animal crossing,0.048826254317417196,bumpy road,0.02919087823405997,5
bumpy_road_16.png,bumpy road,slippery road,0.7689390192385489,bumpy road,0.21639521253074154,give way,0.01184349336650933,road work ahead,0.0011485351130933155,railway crossing,0.0007374980332934234,2
bumpy_road_17.png,bumpy road,give way,0.4233636045476441,railway crossing,0.26539565349652133,school zone,0.19080755281900905,animal crossing,0.041004529515460394,bumpy road,0.04093875036167354,5
bumpy_road_2.png,bumpy road,bumpy road,0.9216890753795329,road work ahead,0.05141477380757752,railway crossing,0.018674944317378785,pedestrian crossing,0.0018086637736706153,slippery road,0.0016467713021283358,1
bumpy_road_3.png,bumpy road,bumpy road,0.8493847454857181,road work ahead,0.0950489386401062,railway crossing,0.03556971515570141,give way,0.010808583402955022,school zone,0.0032112918788028562,1
bumpy_road_4.png,bumpy road,bumpy road,0.9954455205612954,railway crossing,0.001775495804823839,slippery road,0.0010408614470572815,road work ahead,0.0006703813634616679,no overtaking,0.0004857176148689245,1
bumpy_road_5.png,bumpy road,bumpy road,0.8909259021894134,railway crossing,0.06303336138080402,give way,0.013623363379693314,animal crossing,0.009072580928360096,road work ahead,0.008881341762440013,1
bumpy_road_6.png,bumpy road,bumpy road,0.9963086824084827,railway crossing,0.0012749732579695693,no overtaking,0.000984830490708585,slippery road,0.0006680153696791622,animal crossing,0.0004892410900589845,1
bumpy_road_7.png,bumpy road,bumpy road,0.9966471893836116,slippery road,0.00277657127961308,animal crossing,0.00020098052104579388,railway crossing,0.00015145575623962622,give way,6.714918498825882e-05,1
bumpy_road_8.png,bumpy road,bumpy road,0.9971213264922574,slippery road,0.0011876832728341838,railway crossing,0.00045261245073915696,animal crossing,0.0004472852152728578,give way,0.00044071636261483477,1
bumpy_road_9.png,bumpy road,bumpy road,0.8489697582195678,railway crossing,0.10323123616881284,road work ahead,0.0202222294247431,give way,0.009616945875545336,cross road,0.00588515386911728,1
cross_road_0.png,cross road,cross road,0.882603876024016,road work ahead,0.05959593009772621,no u turn,0.043133454260362934,give way,0.0071238475127451744,school zone,0.002302520125984383,1
cross_road_1.png,cross road,cross road,0.9720689549062043,road work ahead,0.023183765731564904,give way,0.002158071447666738,no u turn,0.0017902458400929403,school zone,0.0005872155403150329,1
cross_road_10.png,cross road,cross road,0.954168310200951,road work ahead,0.03552950435442223,give way,0.008252816539609568,school zone,0.0008034869805321895,round about,0.00040786564195160617,1
cross_road_11.png,cross road,cross road,0.941318655898777,road work ahead,0.04710671148438326,give way,0.004790568076582309,school zone,0.003279497908958677,hospital,0.0018480851165744536,1
cross_road_12.png,cross road,cross road,0.9602443286194178,road work ahead,0.03428513281152451,give way,0.0024608205016418195,no u turn,0.0020463553222206865,school zone,0.00047346281261232196,1
cross_road_13.png,cross road,cross road,0.9534916210434007,road work ahead,0.03280266294110332,give way,0.012468099783701404,no u turn,0.0006257306257587272,round about,0.0002553437676222951,1
cross_road_14.png,cross road,cross road,0.9221023544170233,road work ahead,0.044237835306719486,give way,0.0247942886741125,no u turn,0.007434903296200655,round about,0.0004568167509336562,1
cross_road_15.png,cross road,cross road,0.8705154896571843,road work ahead,0.10323895816664522,give way,0.02392950503713405,school zone,0.0010932897408167564,cycle crossing,0.00031543071010263783,1
cross_road_16.png,cross road,cross road,0.9725473932969816,road work ahead,0.017605656325189314,give way,0.004790097801397609,no u turn,0.003993831014135223,school zone,0.00034507262588863766,1
cross_road_17.png,cross road,cross road,0.966886468901414,road work ahead,0.01908702080266232,give way,0.011541020953873478,no u turn,0.0012515336254653984,school zone,0.0007401986326403088,1
cross_road_18.png,cross road,cross road,0.5014261609836567,give way,0.2865175651119157,road work ahead,0.11807660496978373,school zone,0.08640004701749476,cycle crossing,0.0031071568232169788,1
cross_road_19.png,cross road,cross road,0.5883514625885674,give way,0.2368580451528708,road work ahead,0.10579499851633721,school zone,0.06328376834948934,cycle crossing,0.0023078172257400705,1
