Image,True Label,Top1_Label,Top1_Prob,Top2_Label,Top2_Prob,Top3_Label,Top3_Prob,Top4_Label,Top4_Prob,Top5_Label,Top5_Prob,Rank
animal_crossing_0.png,animal crossing,animal crossing,0.9999550881704328,stop,1.0404677818952823e-05,cross road,7.199857136410283e-06,bumpy road,5.748465159982657e-06,dip,4.957490236655839e-06,1
animal_crossing_1.png,animal crossing,narrow roads ahead,0.253359987322505,road work ahead,0.07032613392339346,pedestrian crossing,0.07032288944590831,steep ascent,0.07031208397897833,steep descent,0.07030584129556498,-1
animal_crossing_2.png,animal crossing,animal crossing,0.9999999849632852,cross road,7.258709314196643e-09,narrow roads ahead,6.2160133349573774e-09,dip,5.146098747077984e-10,road work ahead,2.4583258374183234e-10,1
animal_crossing_3.png,animal crossing,animal crossing,0.9999924878700212,stop,3.4930484117383313e-06,cross road,2.5143356541114058e-06,no entry for vehicles,8.823420968341262e-07,bumpy road,2.588783549943074e-07,1
animal_crossing_4.png,animal crossing,animal crossing,0.914238749028902,narrow roads ahead,0.011325563300260225,pedestrian crossing,0.007711318132184259,dip,0.007668248632625766,steep ascent,0.0076681440773480256,1
animal_crossing_5.png,animal crossing,animal crossing,0.9999999975684731,cross road,1.5469550064150653e-09,narrow roads ahead,6.373489692308208e-10,dip,1.5412795619536005e-10,no entry for vehicles,2.417901439029865e-11,1
animal_crossing_6.png,animal crossing,animal crossing,0.9997801646391359,narrow roads ahead,0.00017221045923157104,dip,5.102302031981273e-06,cross road,5.0546249039781605e-06,steep ascent,5.038915419779314e-06,1
animal_crossing_7.png,animal crossing,animal crossing,0.9999980252310984,narrow roads ahead,1.812207669941631e-06,cross road,4.810172012530055e-08,dip,2.800964523815676e-08,bumpy road,1.3285437702183462e-08,1
animal_crossing_8.png,animal crossing,animal crossing,0.9999999988975119,cross road,5.765058145261349e-10,narrow roads ahead,4.315955867513324e-10,dip,3.9586214386417625e-11,road work ahead,1.8598153759369224e-11,1
animal_crossing_9.png,animal crossing,animal crossing,0.9999999993399153,cross road,3.8451317430785505e-10,narrow roads ahead,2.410863352254937e-10,dip,1.3051960964952856e-11,cycle crossing,6.138282841006529e-12,1
bumpy_road_0.png,bumpy road,narrow roads ahead,0.9328133930818027,dip,0.006479242371597064,bumpy road,0.006413035242608205,steep ascent,0.006407970092121322,steep descent,0.006407711999187045,3
bumpy_road_1.png,bumpy road,narrow roads ahead,0.9951741435636438,dip,0.0006741247495834921,bumpy road,0.000441241166274301,steep ascent,0.0004336540460046313,steep descent,0.00043360447486589056,3
bumpy_road_2.png,bumpy road,narrow roads ahead,0.9941886147769514,dip,0.0007253520183433328,bumpy road,0.0005418122495100563,steep ascent,0.0005350014137916459,steep descent,0.0005349809330132191,3
bumpy_road_3.png,bumpy road,narrow roads ahead,0.960007385689954,dip,0.005605433392128556,bumpy road,0.003649468001266606,steep ascent,0.0035881414738796994,steep descent,0.003587967841543684,3
bumpy_road_4.png,bumpy road,narrow roads ahead,0.9911991815209573,dip,0.0029185044622825995,bumpy road,0.0007402339881586029,steep ascent,0.0006072623860894519,steep descent,0.0006070330392825106,3
bumpy_road_5.png,bumpy road,narrow roads ahead,0.9691195029323683,dip,0.020684440625921903,bumpy road,0.0015373138697026684,steep ascent,0.0010308416405184428,steep descent,0.0010293533005561672,3
bumpy_road_6.png,bumpy road,narrow roads ahead,0.9938662950415161,dip,0.00187968066658123,bumpy road,0.0004795937827826077,steep ascent,0.0004172094726199591,cross road,0.0004171410878994523,3
bumpy_road_7.png,bumpy road,narrow roads ahead,0.9754107144069976,dip,0.0024162442292428874,bumpy road,0.002354114747994463,steep ascent,0.0023525234329131095,steep descent,0.0023522806489267626,3
bumpy_road_8.png,bumpy road,narrow roads ahead,0.98098837038928,dip,0.009898430146269687,bumpy road,0.0011222019569609124,steep ascent,0.0009143346432581275,steep descent,0.0009123586959025067,3
bumpy_road_9.png,bumpy road,narrow roads ahead,0.9828581121103428,dip,0.007703399830150019,bumpy road,0.0011834233206231939,steep ascent,0.0009496381442955991,steep descent,0.0009480899390269735,3
cross_road_0.png,cross road,narrow roads ahead,0.9826950891921425,cross road,0.005088483894663042,dip,0.0012646436411692377,bumpy road,0.0012565557487397001,animal crossing,0.0012540406746772844,2
cross_road_1.png,cross road,narrow roads ahead,0.9171412406648047,cross road,0.07967902724368446,railway crossing,0.0004090671101278855,dip,0.0003187678874610661,animal crossing,0.0002990705408451429,2
cross_road_2.png,cross road,narrow roads ahead,0.8517335758704331,cross road,0.14321161231724186,dip,0.0005614111210527237,railway crossing,0.0005233798259139426,bumpy road,0.0004820272629722564,2
cross_road_3.png,cross road,narrow roads ahead,0.9109857119883685,cross road,0.08182404472166863,dip,0.000756370833709656,bumpy road,0.0007128864008513433,animal crossing,0.000704270795728446,2
cross_road_4.png,cross road,narrow roads ahead,0.6010846442488031,cross road,0.39515536359903497,dip,0.0005494296524105722,bumpy road,0.00036632199623173124,railway crossing,0.0003660933445517222,2
cross_road_5.png,cross road,narrow roads ahead,0.5715931812806135,cross road,0.4248139664941251,dip,0.000522851238248832,railway crossing,0.0003599733480744736,bumpy road,0.0003367375491631218,2
cross_road_6.png,cross road,narrow roads ahead,0.5414018808105238,cross road,0.4542199160654901,dip,0.0006110236885859099,bumpy road,0.0004329154807852761,animal crossing,0.0004079665213660408,2
cross_road_7.png,cross road,cross road,0.9513739860428742,narrow roads ahead,0.045802519859023394,dip,0.0007120061716421845,railway crossing,0.00040804914370181565,bumpy road,0.000225494423141181,1
cross_road_8.png,cross road,cross road,0.9529974985306503,narrow roads ahead,0.04222194849067457,railway crossing,0.0007205660736814975,dip,0.00061942284014921,bumpy road,0.0004167909981377949,1
cross_road_9.png,cross road,cross road,0.5315252045265071,narrow roads ahead,0.45248927691372026,dip,0.0019301329761455962,animal crossing,0.0015987672372426054,bumpy road,0.0015908120009400647,1
cycle_crossing_000.png,cycle crossing,cycle crossing,0.999925178675448,pedestrian crossing,8.607591096981025e-06,railway crossing,6.990133777659398e-06,cross road,6.796761251265351e-06,road work ahead,6.796735685067121e-06,1
cycle_crossing_001.png,cycle crossing,cycle crossing,0.9999141901322534,pedestrian crossing,3.68004346842168e-05,railway crossing,1.1887071280825384e-05,cross road,4.093414487716767e-06,road work ahead,4.093404419451596e-06,1
cycle_crossing_002.png,cycle crossing,cycle crossing,0.9999981874166656,pedestrian crossing,3.9770541097881397e-07,railway crossing,2.1617740712561656e-07,school zone,1.361390334647072e-07,cross road,1.361332585582268e-07,1
cycle_crossing_003.png,cycle crossing,cycle crossing,0.9999624365942199,pedestrian crossing,3.941413030277058e-06,cross road,3.5195188392767047e-06,road work ahead,3.5194147357161574e-06,school zone,3.5193352828014945e-06,1
cycle_crossing_004.png,cycle crossing,cycle crossing,0.9999776297548063,railway crossing,2.1864741616054625e-06,pedestrian crossing,2.1108276465127127e-06,cross road,2.0880843001960354e-06,road work ahead,2.0880603693726446e-06,1
cycle_crossing_005.png,cycle crossing,cycle crossing,0.999979155719819,pedestrian crossing,3.0412161826584e-06,cross road,1.8913802476586192e-06,school zone,1.891337708751476e-06,road work ahead,1.891318191698394e-06,1
