Image,True Label,Top1_Label,Top1_Prob,Top2_Label,Top2_Prob,Top3_Label,Top3_Prob,Top4_Label,Top4_Prob,Top5_Label,Top5_Prob,Rank
animal_crossing_0.png,animal crossing,animal crossing,0.9998308502817123,stop,9.990469335777976e-05,cross road,3.953780073137899e-05,round about,1.0170935600081383e-05,no entry for vehicles,6.989976097037583e-06,1
animal_crossing_1.png,animal crossing,animal crossing,0.7952240316773317,road work ahead,0.20253563105242942,dip,0.001120074398983219,cross road,0.0006982773948704855,school zone,0.00010959187458899125,1
animal_crossing_2.png,animal crossing,animal crossing,0.9999999438663878,cross road,5.512639989101139e-08,cycle crossing,4.0172756679314655e-10,road work ahead,3.4784333336653845e-10,no entry for vehicles,1.00450189231157e-10,1
animal_crossing_3.png,animal crossing,animal crossing,0.9996879204291044,stop,0.00017961587904832162,cross road,9.402432807503221e-05,no entry for vehicles,2.9713462001444275e-05,speed limit,1.865064146870706e-06,1
animal_crossing_4.png,animal crossing,animal crossing,0.9999998502529671,cross road,1.4045269180934325e-07,road work ahead,5.3397134692507385e-09,pedestrian crossing,1.1623685212763771e-09,dip,1.0778258001215698e-09,1
animal_crossing_5.png,animal crossing,animal crossing,0.9999999779639347,cross road,2.1709721344154556e-08,cycle crossing,1.4797078303078653e-10,no entry for vehicles,8.268190687576555e-11,road work ahead,4.173564469269372e-11,1
animal_crossing_6.png,animal crossing,animal crossing,0.9999999720536732,cross road,2.7106964247679985e-08,no entry for vehicles,3.549796574394813e-10,speed limit,1.1980935148478098e-10,dip,9.753897941354878e-11,1
animal_crossing_7.png,animal crossing,animal crossing,0.9999999137355924,cross road,8.370276285701697e-08,no entry for vehicles,1.215137937346542e-09,road work ahead,6.076116574055911e-10,dip,3.389539829405089e-10,1
animal_crossing_8.png,animal crossing,animal crossing,0.9999999859936893,cross road,1.3874306818975046e-08,road work ahead,4.559940134925526e-11,cycle crossing,3.550986755457151e-11,no entry for vehicles,2.0708772447472837e-11,1
animal_crossing_9.png,animal crossing,animal crossing,0.9999999879987421,cross road,1.1768089513478227e-08,cycle crossing,1.229286888363794e-10,road work ahead,5.097641033700783e-11,no entry for vehicles,3.637551251648453e-11,1
bumpy_road_0.png,bumpy road,dip,0.930028838093209,bumpy road,0.03887589958647153,narrow roads ahead,0.023610928553188297,cross road,0.0030649108287590858,steep ascent,0.0021068611070114967,2
bumpy_road_1.png,bumpy road,dip,0.9689849265029853,bumpy road,0.026621686044976018,narrow roads ahead,0.002262515322948658,slippery road,0.001547455966017125,no entry for vehicles,0.00028780042570977733,2
bumpy_road_2.png,bumpy road,dip,0.9502306765918267,bumpy road,0.042447877288739236,narrow roads ahead,0.005312832514645488,slippery road,0.0015630326617243606,cross road,0.00020585134168208972,2
bumpy_road_3.png,bumpy road,dip,0.9726594145830316,bumpy road,0.026155749515583856,slippery road,0.0008551395295232973,narrow roads ahead,0.00012970878524972942,cross road,9.304902344439929e-05,2
bumpy_road_4.png,bumpy road,dip,0.9579408642108376,bumpy road,0.04113708853904438,slippery road,0.000375581644142356,narrow roads ahead,0.0003418391930636962,no entry for vehicles,9.537024489620689e-05,2
