Image,True Label,Top1_Label,Top1_Prob,Top2_Label,Top2_Prob,Top3_Label,Top3_Prob,Top4_Label,Top4_Prob,Top5_Label,Top5_Prob,Rank
animal_crossing_000.png,animal crossing,animal crossing,0.9999588007532957,cross road,1.583987355214547e-05,no entry for vehicles,9.612925247979325e-06,stop,2.9687175779763607e-06,no parking,2.209150724243034e-06,1
animal_crossing_001.png,animal crossing,animal crossing,0.9999911512323262,cross road,6.72761798247764e-06,road work ahead,1.5835682335713996e-06,no entry for vehicles,2.9353518647555016e-07,pedestrian crossing,8.351982407277672e-08,1
animal_crossing_002.png,animal crossing,animal crossing,0.9998723032155823,cross road,0.00010673993643172257,road work ahead,1.5887123131180106e-05,no entry for vehicles,3.3160623505969536e-06,cycle crossing,9.63738291428446e-07,1
animal_crossing_003.png,animal crossing,animal crossing,0.9999336125608937,cross road,2.5091007211204037e-05,stop,1.6793884382697097e-05,no entry for vehicles,1.560775774607159e-05,slippery road,1.832866909758369e-06,1
animal_crossing_004.png,animal crossing,animal crossing,0.9999661645191488,cross road,2.9692252734601543e-05,road work ahead,2.7120596359328425e-06,no entry for vehicles,9.30767664666539e-07,pedestrian crossing,2.044691953329289e-07,1
animal_crossing_005.png,animal crossing,animal crossing,0.9997143380179925,cross road,0.00023036819942506102,road work ahead,3.5250826623879416e-05,no entry for vehicles,5.458755883886153e-06,pedestrian crossing,5.045217276177767e-06,1
animal_crossing_006.png,animal crossing,animal crossing,0.9999809967481871,cross road,9.400168507653948e-06,road work ahead,8.306758238232524e-06,no entry for vehicles,6.763794123180344e-07,steep ascent,1.7739428709995716e-07,1
animal_crossing_007.png,animal crossing,animal crossing,0.9999678982984698,cross road,2.7523677612177304e-05,road work ahead,2.1948054069264754e-06,no entry for vehicles,1.7488956487976814e-06,cycle crossing,1.6556507434785038e-07,1
animal_crossing_008.png,animal crossing,animal crossing,0.9996335565091967,cross road,0.0003414693661910676,road work ahead,7.92504501740393e-06,no entry for vehicles,6.402124092052573e-06,slippery road,4.902200760259403e-06,1
animal_crossing_009.png,animal crossing,animal crossing,0.9989322877124189,cross road,0.0009041883786863464,road work ahead,9.74254242418974e-05,no entry for vehicles,2.5077603296965526e-05,pedestrian crossing,1.2056582443477723e-05,1
bumpy_road_000.png,bumpy road,cross road,0.43569327818230713,animal crossing,0.19991181592180246,road work ahead,0.11973089992631719,slippery road,0.09705153849927935,bumpy road,0.06124979189656139,5
bumpy_road_001.png,bumpy road,animal crossing,0.33046238751323204,cross road,0.2336549505940605,slippery road,0.2276407088179821,road work ahead,0.14812231302817425,steep ascent,0.01849180506194047,-1
bumpy_road_002.png,bumpy road,animal crossing,0.3909601304935501,steep descent,0.1711791503253517,cross road,0.1582740193133795,steep ascent,0.13197225294614928,road work ahead,0.07519359947129885,-1
bumpy_road_003.png,bumpy road,cross road,0.32484791264232,steep ascent,0.27414384172125816,steep descent,0.22256793085471238,animal crossing,0.07860447279987397,no entry for vehicles,0.03103529221309549,-1
bumpy_road_004.png,bumpy road,slippery road,0.38050460297106264,animal crossing,0.22503210106180782,cross road,0.17440548197051425,bumpy road,0.09947727022015752,road work ahead,0.05009501882663321,4
bumpy_road_005.png,bumpy road,steep descent,0.2579275931358141,steep ascent,0.2032525017830009,cross road,0.19812536904786474,animal crossing,0.09332532288779033,bumpy road,0.08697093354625281,5
bumpy_road_006.png,bumpy road,cross road,0.4457231813014946,animal crossing,0.18621453022593154,steep ascent,0.14156649028660864,steep descent,0.10233936840194445,road work ahead,0.08694740525516956,-1
bumpy_road_007.png,bumpy road,road work ahead,0.29098385396741144,cross road,0.255033008355843,steep ascent,0.10981884769587416,slippery road,0.09521449388460614,animal crossing,0.09512186807377394,-1
bumpy_road_008.png,bumpy road,cross road,0.6095022156797144,steep ascent,0.10611204108169482,animal crossing,0.06344275833602088,steep descent,0.0560874863679158,road work ahead,0.04525440267303664,-1
bumpy_road_009.png,bumpy road,cross road,0.6468777236871299,steep ascent,0.07704359064072595,animal crossing,0.07480341727190047,bumpy road,0.05486547683768851,no entry for vehicles,0.04776503342092934,4
cross_road_000.png,cross road,cross road,0.9964092458603827,animal crossing,0.0015949380331511864,road work ahead,0.0005347618808672048,bumpy road,0.0005020062993331399,no entry for vehicles,0.00041790305411367596,1
cross_road_001.png,cross road,cross road,0.99147708158396,animal crossing,0.007405037156717102,no entry for vehicles,0.0002337158718471988,road work ahead,0.00023153837085953564,round about,0.00023040086855538917,1
cross_road_002.png,cross road,cross road,0.9974237966636571,animal crossing,0.001941358673684451,road work ahead,0.00041407728290270273,no entry for vehicles,9.642637660302614e-05,bumpy road,3.935873315040351e-05,1
cross_road_003.png,cross road,cross road,0.9994339469645938,animal crossing,0.0002980611929173247,bumpy road,8.795384444197722e-05,round about,5.312250824610068e-05,no entry for vehicles,4.8758765720721784e-05,1
cross_road_004.png,cross road,cross road,0.9974004688086825,animal crossing,0.0018651073706985773,no entry for vehicles,0.0002243307055605457,bumpy road,0.00019293497157597605,road work ahead,0.000155567714032115,1
cross_road_005.png,cross road,cross road,0.9983606074593205,animal crossing,0.001084707130797974,no entry for vehicles,0.00016070463792813402,round about,0.00015010604236781957,bumpy road,0.00012896463918884768,1
cross_road_006.png,cross road,cross road,0.9989574449719176,animal crossing,0.00039066869739096946,bumpy road,0.00024190613418900535,no entry for vehicles,0.00016012246788523526,road work ahead,0.00013507777342968807,1
cross_road_007.png,cross road,cross road,0.998323012943545,animal crossing,0.0010287002616896264,round about,0.00023679324960900725,bumpy road,0.0001412672130504032,no entry for vehicles,0.00012426236434394101,1
cross_road_008.png,cross road,cross road,0.9991750553569201,animal crossing,0.00031958506868479694,bumpy road,0.00021311522775787243,no entry for vehicles,0.00010013926754632414,hospital,4.55953822311859e-05,1
cross_road_009.png,cross road,cross road,0.9953477933900277,animal crossing,0.0012322403195647717,hospital,0.0007106822454586375,bumpy road,0.000595017783685545,no parking,0.0005217954077160038,1
