Image,True Label,Top1_Label,Top1_Prob,Top2_Label,Top2_Prob,Top3_Label,Top3_Prob,Top4_Label,Top4_Prob,Top5_Label,Top5_Prob,Rank
animal_crossing_0.png,animal crossing,animal crossing,0.906182584030525,school zone,0.055519591513308944,no u turn,0.013286471047877998,left turn,0.008438151812505807,road work ahead,0.00539345919811724,1
animal_crossing_1.png,animal crossing,hospital,0.38945856954708585,animal crossing,0.2352021033369153,gas station,0.13199891380993742,no u turn,0.09364550232374957,school zone,0.048382605420535296,2
animal_crossing_10.png,animal crossing,animal crossing,0.9489483741894074,school zone,0.04610126014535577,dip,0.001584786605317796,give way,0.0007683021120760378,hospital,0.000556702200137951,1
animal_crossing_2.png,animal crossing,animal crossing,0.9824052255529956,hospital,0.007345054252183598,left turn,0.0026212817430467613,right turn,0.0021958780317743597,gas station,0.0020958319333700174,1
animal_crossing_3.png,animal crossing,animal crossing,0.7241307527929113,hospital,0.109724629300788,no u turn,0.08625226762027527,gas station,0.029704613613880784,school zone,0.02580338367504044,1
animal_crossing_4.png,animal crossing,animal crossing,0.9702120823147238,school zone,0.02185759894811041,give way,0.002951311451628761,dip,0.0017584118288356317,right turn,0.0006898268471262787,1
animal_crossing_5.png,animal crossing,animal crossing,0.7531427690412802,gas station,0.10838453049078675,school zone,0.06223842004362067,dip,0.035331745344012545,road work ahead,0.012626384170285958,1
animal_crossing_6.png,animal crossing,animal crossing,0.5810752914445588,school zone,0.25351865554059755,road work ahead,0.07459788063691651,pedestrian crossing,0.041403012548214144,left turn,0.01363274536567667,1
animal_crossing_7.png,animal crossing,animal crossing,0.7901813025353607,school zone,0.13342490296157136,road work ahead,0.01826496547034461,give way,0.01446357437074429,dip,0.013885155042849023,1
animal_crossing_8.png,animal crossing,animal crossing,0.9734267017261771,gas station,0.017414886879667843,hospital,0.006831498143937194,dip,0.0012217414143616415,left turn,0.00047040995810067484,1
animal_crossing_9.png,animal crossing,animal crossing,0.9727120948885866,school zone,0.022775495378170425,give way,0.0015242231879241013,dip,0.0014417957233276643,right turn,0.00027620994912262687,1
bumpy_road_0.png,bumpy road,bumpy road,0.9478334809805654,railway crossing,0.014120654243690202,slippery road,0.012782362063417234,right turn,0.010437436515008097,give way,0.007214436297082301,1
